# chrom	chromStart	chromEnd	readCount	meanCoverage
chr1	35900000	35950000	3754	9.56522
chr1	35950000	36000000	1356	3.69714
chr1	36000000	36050000	5537	13.5445
chr1	36050000	36100000	3078	7.83144
chr1	36100000	36150000	957	2.64046
chr1	36150000	36200000	2302	5.86
chr1	36200000	36250000	1897	5.01396
chr1	36250000	36300000	1320	3.65508
chr1	36300000	36350000	1301	3.51428
chr1	36350000	36400000	3384	8.57056
chr1	36400000	36450000	1390	3.79354
chr1	36450000	36500000	1626	4.3683
chr1	36500000	36550000	1175	3.27234
chr1	36550000	36600000	3486	8.34536
chr1	36600000	36650000	5263	12.5535
chr1	36650000	36700000	1195	3.21912
chr1	36700000	36750000	1625	4.25874
chr1	36750000	36800000	7311	17.318
chr1	36800000	36850000	5046	12.1552
chr1	36850000	36900000	1871	4.78082
chr1	36900000	36950000	5353	13.0668
chr1	36950000	37000000	877	2.46546
chr1	37000000	37050000	787	2.17972
chr1	37050000	37100000	793	2.19876
chr1	37100000	37150000	880	2.46298
chr1	37150000	37200000	884	2.46648
chr1	37200000	37250000	864	2.39794
chr1	37250000	37300000	914	2.55072
chr1	37300000	37350000	817	2.27414
chr1	37350000	37400000	920	2.55912
chr1	37400000	37450000	752	2.13428
chr1	37450000	37500000	762	2.14696
chr1	37500000	37550000	903	2.5168
chr1	37550000	37600000	822	2.3239
chr1	37600000	37650000	974	2.779
chr1	37650000	37700000	913	2.61224
chr1	37700000	37750000	849	2.39358
chr1	37750000	37800000	860	2.4502
chr1	37800000	37850000	977	2.76872
chr1	37850000	37900000	912	2.5125
chr1	37900000	37950000	7605	17.9132
chr1	37950000	38000000	2546	6.29198
chr1	38000000	38050000	5478	13.6982
chr1	38050000	38100000	1621	4.27388
chr1	38100000	38150000	863	2.3603
chr1	38150000	38200000	4300	10.7299
chr1	38200000	38250000	963	2.64746
chr1	38250000	38300000	3578	8.86756
chr1	38300000	38350000	3315	8.48734
chr1	38350000	38400000	2951	7.7104
chr1	38400000	38450000	1643	4.3537
chr1	38450000	38500000	5475	13.2398
chr1	38500000	38550000	1452	3.69048
chr1	38550000	38600000	898	2.47504
chr1	38600000	38650000	881	2.4735
chr1	38650000	38700000	875	2.42032
chr1	38700000	38750000	988	2.7583
chr1	38750000	38800000	960	2.6994
chr1	38800000	38850000	934	2.65228
chr1	38850000	38900000	1058	3.008
chr1	38900000	38950000	927	2.5986
chr1	38950000	39000000	953	2.6885
chr1	39000000	39050000	866	2.40112
chr1	39050000	39100000	1042	2.97472
chr1	39100000	39150000	992	2.77202
chr1	39150000	39200000	1009	2.8607
chr1	39200000	39250000	997	2.74808
chr1	39250000	39300000	983	2.71476
chr1	39300000	39350000	1268	3.48774
chr1	39350000	39400000	1049	2.96368
chr1	39400000	39450000	866	2.4496
chr1	39450000	39500000	1856	4.77302
chr1	39500000	39550000	1239	3.39644
chr1	39550000	39600000	1117	2.99854
chr1	39600000	39650000	1225	3.35742
chr1	39650000	39700000	1926	5.09864
chr1	39700000	39750000	2871	7.41054
chr1	39750000	39800000	2826	7.38902
chr1	39800000	39850000	1792	4.78592
chr1	39850000	39900000	4279	10.9413
chr1	39900000	39950000	4980	12.5798
chr1	39950000	40000000	2087	5.16218
chr1	40000000	40050000	3771	9.31036
chr1	40050000	40100000	1003	2.67928
chr1	40100000	40150000	1360	3.3841
chr1	40150000	40200000	1071	2.81658
chr1	40200000	40250000	2911	7.18998
chr1	40250000	40300000	1229	3.25534
chr1	40300000	40350000	4089	10.4075
chr1	40350000	40400000	936	2.61702
chr1	40400000	40450000	3012	7.40216
chr1	40450000	40500000	900	2.586
chr1	40500000	40550000	3587	9.31444
chr1	40550000	40600000	1552	4.21902
chr1	40600000	40650000	1968	5.1984
chr1	40650000	40700000	2295	6.0371
chr1	40700000	40750000	2062	5.39658
chr1	40750000	40800000	1789	4.58894
chr1	40800000	40850000	3282	8.23882
chr1	40850000	40900000	6425	15.9172
chr1	40900000	40950000	1707	4.60348
chr1	40950000	41000000	1786	4.84696
chr1	41000000	41050000	1036	2.89992
chr1	41050000	41100000	1114	3.0393
chr1	41100000	41150000	1283	3.4241
chr1	41150000	41200000	2976	7.60332
chr1	41200000	41250000	2509	6.31028
chr1	41250000	41300000	1462	3.77144
chr1	41300000	41350000	958	2.57308
chr1	41350000	41400000	889	2.54392
chr1	41400000	41450000	1852	4.80044
chr1	41450000	41500000	14926	35.4674
chr1	41500000	41550000	3225	8.30552
chr1	41550000	41600000	4449	11.4988
chr1	41600000	41650000	3596	9.34084
chr1	41650000	41700000	1345	3.71476
chr1	41700000	41750000	1301	3.41852
chr1	41750000	41800000	978	2.76768
chr1	41800000	41850000	1105	2.90736
chr1	41850000	41900000	775	2.1251
chr1	41900000	41950000	849	2.34994
chr1	41950000	42000000	4778	11.4783
chr1	42000000	42050000	9127	22.1002
chr1	42050000	42100000	6045	14.8871
chr1	42100000	42150000	2255	5.611
chr1	42150000	42200000	2038	5.17344
chr1	42200000	42250000	1544	4.03712
chr1	42250000	42300000	1699	4.44988
chr1	42300000	42350000	2526	6.49702
chr1	42350000	42400000	1594	4.24814
chr1	42400000	42450000	2079	5.50126
chr1	42450000	42500000	1816	4.74728
chr1	42500000	42550000	891	2.54976
chr1	42550000	42600000	911	2.54934
chr1	42600000	42650000	3235	8.06646
chr1	42650000	42700000	3187	8.25164
chr1	42700000	42750000	3754	9.66458
chr1	42750000	42800000	2934	7.6922
chr1	42800000	42850000	1108	3.03034
chr1	42850000	42900000	1395	3.84914
chr1	42900000	42950000	1151	3.17688
chr1	42950000	43000000	969	2.76106
chr1	43000000	43050000	1055	2.95102
chr1	43050000	43100000	1076	2.96858
chr1	43100000	43150000	2652	6.72928
chr1	43150000	43200000	5042	12.7214
chr1	43200000	43250000	3072	7.7514
chr1	43250000	43300000	1903	4.96026
chr1	43300000	43350000	1538	4.14408
chr1	43350000	43400000	4833	11.3482
chr1	43400000	43450000	9318	21.5394
chr1	43450000	43500000	812	2.29992
chr1	43500000	43550000	849	2.38158
chr1	43550000	43600000	906	2.57342
chr1	43600000	43650000	3320	8.68714
chr1	43650000	43700000	1021	2.86282
chr1	43700000	43750000	992	2.72864
chr1	43750000	43800000	881	2.46666
chr1	43800000	43850000	4908	12.0705
chr1	43850000	43900000	7233	17.6701
chr1	43900000	43950000	7654	18.5126
chr1	43950000	44000000	892	2.52674
chr1	44000000	44050000	1024	2.65256
chr1	44050000	44100000	1727	4.43372
chr1	44100000	44150000	4815	11.9191
chr1	44150000	44200000	5137	12.4971
chr1	44200000	44250000	1511	4.12348
chr1	44250000	44300000	1771	4.74982
chr1	44300000	44350000	2983	7.58962
chr1	44350000	44400000	4620	11.3097
chr1	44400000	44450000	6373	15.3286
chr1	44450000	44500000	6314	15.1702
chr1	44500000	44550000	998	2.84082
chr1	44550000	44600000	1028	2.88238
chr1	44600000	44650000	1076	3.06972
chr1	44650000	44700000	9848	23.6721
chr1	44700000	44750000	5254	12.8905
chr1	44750000	44800000	1967	5.14826
chr1	44800000	44850000	1560	4.18404
chr1	44850000	44900000	1062	2.98398
chr1	44900000	44950000	1111	3.14592
chr1	44950000	45000000	1005	2.7727
chr1	45000000	45050000	932	2.57396
chr1	45050000	45100000	1289	3.39336
chr1	45100000	45150000	16982	40.6856
chr1	45150000	45200000	1294	3.47028
chr1	45200000	45250000	3874	9.68172
chr1	45250000	45300000	5454	12.9638
chr1	45300000	45350000	1929	4.989
chr1	45350000	45400000	1438	3.90422
chr1	45400000	45450000	1017	2.88416
chr1	45450000	45500000	2990	7.65432
chr1	45500000	45550000	1184	3.35484
chr1	45550000	45600000	1031	2.91682
chr1	45600000	45650000	1111	3.17252
chr1	45650000	45700000	944	2.64884
chr1	45700000	45750000	1126	3.15688
chr1	45750000	45800000	2313	5.85536
chr1	45800000	45850000	5945	14.6763
chr1	45850000	45900000	1059	2.99374
chr1	45900000	45950000	926	2.62504
chr1	45950000	46000000	1897	4.94082
chr1	46000000	46050000	2986	7.46654
chr1	46050000	46100000	9908	25.1699
chr1	46100000	46150000	2429	6.41518
chr1	46150000	46200000	1834	4.82144
chr1	46200000	46250000	896	2.5145
chr1	46250000	46300000	1022	2.85886
chr1	46300000	46350000	1241	3.50106
chr1	46350000	46400000	1297	3.6217
chr1	46400000	46450000	1576	4.20898
chr1	46450000	46500000	4886	12.1886
chr1	46500000	46550000	3536	8.98326
chr1	46550000	46600000	1080	3.01262
chr1	46600000	46650000	945	2.6305
chr1	46650000	46700000	3925	9.65022
chr1	46700000	46750000	7103	17.5326
chr1	46750000	46800000	5867	14.396
chr1	46800000	46850000	1823	4.81938
chr1	46850000	46900000	1443	3.66658
chr1	46900000	46950000	991	2.68892
chr1	46950000	47000000	859	2.29096
chr1	47000000	47050000	1649	4.24534
chr1	47050000	47100000	2507	6.21224
chr1	47100000	47150000	3844	9.84922
chr1	47150000	47200000	3561	9.08342
chr1	47200000	47250000	963	2.72538
chr1	47250000	47300000	904	2.55994
chr1	47300000	47350000	984	2.81696
chr1	47350000	47400000	813	2.32822
chr1	47400000	47450000	860	2.46
chr1	47450000	47500000	926	2.60282
chr1	47500000	47550000	889	2.52422
chr1	47550000	47600000	928	2.65488
chr1	47600000	47650000	1024	2.8927
chr1	47650000	47700000	875	2.39892
chr1	47700000	47750000	1069	2.95984
chr1	47750000	47800000	1803	4.7564
chr1	47800000	47850000	1132	3.12892
chr1	47850000	47900000	1417	3.69628
chr1	47900000	47950000	972	2.61752
chr1	47950000	48000000	885	2.49582
chr1	48000000	48050000	904	2.53082
chr1	48050000	48100000	839	2.37692
chr1	48100000	48150000	872	2.42974
chr1	48150000	48200000	845	2.37566
chr1	48200000	48250000	813	2.24734
chr1	48250000	48300000	860	2.41964
chr1	48300000	48350000	814	2.31842
chr1	48350000	48400000	876	2.4853
chr1	48400000	48450000	910	2.57714
chr1	48450000	48500000	922	2.57744
chr1	48500000	48550000	771	2.16924
chr1	48550000	48600000	842	2.39706
chr1	48600000	48650000	941	2.69462
chr1	48650000	48700000	904	2.49858
chr1	48700000	48750000	919	2.56022
chr1	48750000	48800000	1086	3.03408
chr1	48800000	48850000	1155	3.19632
chr1	48850000	48900000	1182	3.32792
chr1	48900000	48950000	892	2.5543
chr1	48950000	49000000	946	2.69912
chr1	49000000	49050000	960	2.6709
chr1	49050000	49100000	977	2.7573
chr1	49100000	49150000	1137	3.12804
chr1	49150000	49200000	1476	3.923
chr1	49200000	49250000	3718	9.59008
chr1	49250000	49300000	976	2.7412
chr1	49300000	49350000	976	2.77618
chr1	49350000	49400000	926	2.65796
chr1	49400000	49450000	911	2.60212
chr1	49450000	49500000	890	2.51502
chr1	49500000	49550000	997	2.8251
chr1	49550000	49600000	926	2.63558
chr1	49600000	49650000	879	2.52422
chr1	49650000	49700000	875	2.49392
chr1	49700000	49750000	1017	2.91696
chr1	49750000	49800000	862	2.4701
chr1	49800000	49850000	1013	2.85464
chr1	49850000	49900000	1008	2.86904
chr1	49900000	49950000	862	2.43358
chr1	49950000	50000000	880	2.50764
chr1	50000000	50050000	940	2.6822
chr1	50050000	50100000	923	2.66504
chr1	50100000	50150000	980	2.81146
chr1	50150000	50200000	959	2.7038
chr1	50200000	50250000	950	2.67706
chr1	50250000	50300000	945	2.68084
chr1	50300000	50350000	971	2.78374
chr1	50350000	50400000	1070	3.05926
chr1	50400000	50450000	822	2.32836
chr1	50450000	50500000	1024	2.94422
chr1	50500000	50550000	932	2.63006
chr1	50550000	50600000	901	2.55436
chr1	50600000	50650000	919	2.6039
chr1	50650000	50700000	941	2.63802
chr1	50700000	50750000	955	2.706
chr1	50750000	50800000	870	2.4617
chr1	50800000	50850000	906	2.60508
chr1	50850000	50900000	1254	3.41218
chr1	50900000	50950000	1344	3.64302
chr1	50950000	51000000	1745	4.71018
chr1	51000000	51050000	1284	3.51396
chr1	51050000	51100000	1590	4.25818
chr1	51100000	51150000	1179	3.35336
chr1	51150000	51200000	1301	3.63386
chr1	51200000	51250000	1715	4.68006
chr1	51250000	51300000	1879	5.05602
chr1	51300000	51350000	1693	4.60804
chr1	51350000	51400000	2052	5.51844
chr1	51400000	51450000	1831	4.76236
chr1	51450000	51500000	1085	3.07242
chr1	51500000	51550000	967	2.75372
chr1	51550000	51600000	1022	2.90328
chr1	51600000	51650000	1064	3.0239
chr1	51650000	51700000	855	2.42396
chr1	51700000	51750000	1291	3.55732
chr1	51750000	51800000	1446	3.70424
chr1	51800000	51850000	2170	5.66506
chr1	51850000	51900000	1272	3.56542
chr1	51900000	51950000	1290	3.60808
chr1	51950000	52000000	1609	4.32098
chr1	52000000	52050000	1115	3.15684
chr1	52050000	52100000	1279	3.56818
chr1	52100000	52150000	1503	4.10204
chr1	52150000	52200000	1986	5.26532
chr1	52200000	52250000	2357	6.2469
chr1	52250000	52300000	2463	6.46452
chr1	52300000	52350000	1327	3.53668
chr1	52350000	52400000	904	2.53082
chr1	52400000	52450000	988	2.77628
chr1	52450000	52500000	1307	3.51694
chr1	52500000	52550000	1271	3.42984
chr1	52550000	52600000	1047	2.92206
chr1	52600000	52650000	1036	2.91306
chr1	52650000	52700000	1179	3.23884
chr1	52700000	52750000	1135	3.22226
chr1	52750000	52800000	1184	3.29096
chr1	52800000	52850000	6319	15.3541
chr1	52850000	52900000	3562	9.19148
chr1	52900000	52950000	1350	3.71858
chr1	52950000	53000000	1580	4.29434
chr1	53000000	53050000	1404	3.78586
chr1	53050000	53100000	1634	4.19868
chr1	53100000	53150000	1260	3.32024
chr1	53150000	53200000	1175	3.18406
chr1	53200000	53250000	1016	2.86166
chr1	53250000	53300000	980	2.74524
chr1	53300000	53350000	990	2.80158
chr1	53350000	53400000	3534	8.79548
chr1	53400000	53450000	1021	2.88406
chr1	53450000	53500000	1403	3.83554
chr1	53500000	53550000	2941	7.66894
chr1	53550000	53600000	741	2.04538
chr1	53600000	53650000	891	2.52734
chr1	53650000	53700000	2461	6.29508
chr1	53700000	53750000	12238	29.2849
chr1	53750000	53800000	10872	25.3907
chr1	53800000	53850000	1460	3.86778
chr1	53850000	53900000	973	2.71616
chr1	53900000	53950000	769	2.13562
chr1	53950000	54000000	700	1.91742
chr1	54000000	54050000	795	2.1981
chr1	54050000	54100000	788	2.19562
chr1	54100000	54150000	814	2.28334
chr1	54150000	54200000	822	2.27592
chr1	54200000	54250000	1817	4.79808
chr1	54250000	54300000	2205	5.98884
chr1	54300000	54350000	1862	4.9423
chr1	54350000	54400000	2413	6.38008
chr1	54400000	54450000	2302	5.98694
chr1	54450000	54500000	946	2.62872
chr1	54500000	54550000	1987	5.2949
chr1	54550000	54600000	2250	5.83654
chr1	54600000	54650000	1419	3.70052
chr1	54650000	54700000	7944	19.1846
chr1	54700000	54750000	5098	11.9722
chr1	54750000	54800000	3534	8.63196
chr1	54800000	54850000	2887	7.10078
chr1	54850000	54900000	1573	3.9528
chr1	54900000	54950000	886	2.4771
chr1	54950000	55000000	873	2.45184
chr1	55000000	55050000	1042	2.84362
chr1	55050000	55100000	1012	2.70212
chr1	55100000	55150000	904	2.49988
chr1	55150000	55200000	1660	4.32854
chr1	55200000	55250000	1861	4.77154
chr1	55250000	55300000	2454	6.13224
chr1	55300000	55350000	4425	10.9397
chr1	55350000	55400000	1251	3.4172
chr1	55400000	55450000	960	2.72488
chr1	55450000	55500000	858	2.35716
chr1	55500000	55550000	1850	4.81496
chr1	55550000	55600000	4495	11.5453
chr1	55600000	55650000	4126	10.6516
chr1	55650000	55700000	4932	12.5984
chr1	55700000	55750000	1005	2.85304
chr1	55750000	55800000	999	2.8493
chr1	55800000	55850000	936	2.61518
chr1	55850000	55900000	998	2.8452
chr1	55900000	55950000	921	2.6142
chr1	55950000	56000000	925	2.605
chr1	56000000	56050000	871	2.46274
chr1	56050000	56100000	996	2.83278
chr1	56100000	56150000	865	2.45582
chr1	56150000	56200000	957	2.69758
chr1	56200000	56250000	1017	2.88042
chr1	56250000	56300000	914	2.61808
chr1	56300000	56350000	799	2.27808
chr1	56350000	56400000	973	2.73686
chr1	56400000	56450000	890	2.4943
chr1	56450000	56500000	954	2.66818
chr1	56500000	56550000	915	2.62258
chr1	56550000	56600000	1006	2.85932
chr1	56600000	56650000	906	2.55952
chr1	56650000	56700000	919	2.59236
chr1	56700000	56750000	842	2.42112
chr1	56750000	56800000	966	2.7619
chr1	56800000	56850000	940	2.66216
chr1	56850000	56900000	952	2.7103
chr1	56900000	56950000	921	2.63378
chr1	56950000	57000000	897	2.51976
chr1	57000000	57050000	948	2.66416
chr1	57050000	57100000	935	2.67274
chr1	57100000	57150000	1074	3.03532
chr1	57150000	57200000	861	2.43894
chr1	57200000	57250000	914	2.58332
chr1	57250000	57300000	876	2.49308
chr1	57300000	57350000	931	2.58822
chr1	57350000	57400000	825	2.34706
chr1	57400000	57450000	987	2.8199
chr1	57450000	57500000	1038	2.91718
chr1	57500000	57550000	977	2.78136
chr1	57550000	57600000	996	2.80762
chr1	57600000	57650000	956	2.72504
chr1	57650000	57700000	943	2.63896
chr1	57700000	57750000	894	2.58568
chr1	57750000	57800000	1044	2.95608
chr1	57800000	57850000	860	2.4444
chr1	57850000	57900000	890	2.5485
chr1	57900000	57950000	972	2.75268
chr1	57950000	58000000	1054	3.01318
chr1	58000000	58050000	869	2.48166
chr1	58050000	58100000	1056	2.9724
chr1	58100000	58150000	961	2.73204
chr1	58150000	58200000	924	2.65506
chr1	58200000	58250000	955	2.69924
chr1	58250000	58300000	973	2.71804
chr1	58300000	58350000	971	2.74618
chr1	58350000	58400000	849	2.40118
chr1	58400000	58450000	944	2.6511
chr1	58450000	58500000	959	2.67946
chr1	58500000	58550000	991	2.80884
chr1	58550000	58600000	929	2.61788
chr1	58600000	58650000	916	2.59158
chr1	58650000	58700000	969	2.74136
chr1	58700000	58750000	1067	2.91854
chr1	58750000	58800000	1029	2.88494
chr1	58800000	58850000	884	2.4737
chr1	58850000	58900000	1265	3.37596
chr1	58900000	58950000	1415	3.79736
chr1	58950000	59000000	1204	3.33754
chr1	59000000	59050000	1108	3.03364
chr1	59050000	59100000	1091	3.03354
chr1	59100000	59150000	1564	4.2312
chr1	59150000	59200000	1950	5.11086
chr1	59200000	59250000	4535	11.2559
chr1	59250000	59300000	1533	4.09808
chr1	59300000	59350000	1265	3.50592
chr1	59350000	59400000	1139	3.20498
chr1	59400000	59450000	1017	2.90236
chr1	59450000	59500000	1184	3.25184
chr1	59500000	59550000	1089	3.02352
chr1	59550000	59600000	983	2.7492
chr1	59600000	59650000	1005	2.80046
chr1	59650000	59700000	993	2.83038
chr1	59700000	59750000	924	2.60842
chr1	59750000	59800000	1191	3.27958
chr1	59800000	59850000	1586	4.3851
chr1	59850000	59900000	1894	4.97242
chr1	59900000	59950000	1839	4.9566
chr1	59950000	60000000	1994	5.30338
chr1	60000000	60050000	2624	6.99086
chr1	60050000	60100000	1719	4.64374
chr1	60100000	60150000	1635	4.3608
chr1	60150000	60200000	1575	4.2637
chr1	60200000	60250000	1570	4.24528
chr1	60250000	60300000	1115	3.09128
chr1	60300000	60350000	1112	3.10376
chr1	60350000	60400000	1220	3.36436
chr1	60400000	60450000	863	2.4346
chr1	60450000	60500000	904	2.5295
chr1	60500000	60550000	947	2.67474
chr1	60550000	60600000	894	2.50554
chr1	60600000	60650000	847	2.41192
chr1	60650000	60700000	868	2.47422
chr1	60700000	60750000	840	2.37792
chr1	60750000	60800000	887	2.55922
chr1	60800000	60850000	912	2.5954
chr1	60850000	60900000	879	2.51534
chr1	60900000	60950000	842	2.41218
chr1	60950000	61000000	828	2.30582
chr1	61000000	61050000	998	2.79328
chr1	61050000	61100000	937	2.6495
chr1	61100000	61150000	901	2.53828
chr1	61150000	61200000	1034	2.91882
chr1	61200000	61250000	920	2.59714
chr1	61250000	61300000	984	2.7827
chr1	61300000	61350000	949	2.72558
chr1	61350000	61400000	935	2.6117
chr1	61400000	61450000	1010	2.88816
chr1	61450000	61500000	937	2.63894
chr1	61500000	61550000	1165	3.1821
chr1	61550000	61600000	1336	3.62946
chr1	61600000	61650000	1159	3.2607
chr1	61650000	61700000	1029	2.88042
chr1	61700000	61750000	1123	3.17162
chr1	61750000	61800000	1277	3.57748
chr1	61800000	61850000	1031	2.8917
chr1	61850000	61900000	1284	3.53972
chr1	61900000	61950000	1286	3.4883
chr1	61950000	62000000	862	2.48462
chr1	62000000	62050000	1088	3.05254
chr1	62050000	62100000	917	2.60612
chr1	62100000	62150000	999	2.79836
chr1	62150000	62200000	1441	3.90386
chr1	62200000	62250000	1131	3.14176
chr1	62250000	62300000	1384	3.82558
chr1	62300000	62350000	1326	3.62916
chr1	62350000	62400000	1306	3.58748
chr1	62400000	62450000	1306	3.6793
chr1	62450000	62500000	1040	2.92866
chr1	62500000	62550000	1242	3.38032
chr1	62550000	62600000	1289	3.52422
chr1	62600000	62650000	1223	3.32906
chr1	62650000	62700000	800	2.29558
chr1	62700000	62750000	805	2.2778
chr1	62750000	62800000	809	2.28914
chr1	62800000	62850000	870	2.45524
chr1	62850000	62900000	959	2.72522
chr1	62900000	62950000	4434	11.3665
chr1	62950000	63000000	1170	3.30886
chr1	63000000	63050000	1145	3.21706
chr1	63050000	63100000	1406	3.88856
chr1	63100000	63150000	1027	2.8556
chr1	63150000	63200000	1098	3.04438
chr1	63200000	63250000	1033	2.9788
chr1	63250000	63300000	1276	3.58712
chr1	63300000	63350000	1464	3.99488
chr1	63350000	63400000	928	2.66428
chr1	63400000	63450000	915	2.59282
chr1	63450000	63500000	924	2.63374
chr1	63500000	63550000	901	2.55152
chr1	63550000	63600000	943	2.63188
chr1	63600000	63650000	1009	2.88664
chr1	63650000	63700000	1061	3.02952
chr1	63700000	63750000	873	2.45018
chr1	63750000	63800000	1007	2.79372
chr1	63800000	63850000	1070	3.00812
chr1	63850000	63900000	1629	4.4249
chr1	63900000	63950000	1960	5.2459
chr1	63950000	64000000	1149	3.22066
chr1	64000000	64050000	1492	4.15726
chr1	64050000	64100000	2135	5.55396
chr1	64100000	64150000	3586	9.23324
chr1	64150000	64200000	1200	3.32514
chr1	64200000	64250000	1110	3.16322
chr1	64250000	64300000	1023	2.85762
chr1	64300000	64350000	961	2.71556
